"Control"	"Disease"	"repeat_n"
"SRR5818524"	0.261261261261261	0.738738738738739	1
"SRR5818489"	0.307307307307307	0.692692692692693	1
"SRR5818502"	0.359359359359359	0.640640640640641	1
"SRR5818497"	0.392392392392392	0.607607607607608	1
"SRR5818521"	0.465465465465465	0.534534534534535	1
"SRR5818498"	0.325325325325325	0.674674674674675	1
"SRR5818471"	0.301301301301301	0.698698698698699	1
"SRR5818483"	0.254254254254254	0.745745745745746	1
"SRR5818510"	0.341341341341341	0.658658658658659	1
"SRR5818516"	0.157157157157157	0.842842842842843	1
"ERR1398179"	0.720720720720721	0.279279279279279	1
"ERR1398069"	0.439439439439439	0.560560560560561	1
"ERR1398149"	0.517517517517518	0.482482482482482	1
"ERR1398119"	0.441441441441441	0.558558558558559	1
"ERR1398207"	0.251251251251251	0.748748748748749	1
"ERR1398093"	0.67967967967968	0.32032032032032	1
"ERR1398260"	0.484484484484485	0.515515515515516	1
"ERR1398120"	0.36036036036036	0.63963963963964	1
"ERR1398184"	0.344344344344344	0.655655655655656	1
"ERR1398095"	0.681681681681682	0.318318318318318	1
"ERR1398104"	0.47047047047047	0.529529529529529	1
"ERR1398191"	0.339339339339339	0.660660660660661	1
"ERR1398107"	0.432432432432432	0.567567567567568	1
"ERR1398202"	0.421421421421421	0.578578578578579	1
"ERR1398142"	0.41041041041041	0.58958958958959	1
"ERR1398122"	0.393393393393393	0.606606606606607	1
"ERR1398154"	0.379379379379379	0.620620620620621	1
"D40"	0.690690690690691	0.309309309309309	1
"D48"	0.656656656656657	0.343343343343343	1
"D08"	0.237237237237237	0.762762762762763	1
"D28"	0.127127127127127	0.872872872872873	1
"K0050"	0.49049049049049	0.509509509509509	1
"C0043"	0.432432432432432	0.567567567567568	1
"K0097"	0.216216216216216	0.783783783783784	1
"K0005"	0.517517517517518	0.482482482482482	1
"C0144"	0.327327327327327	0.672672672672673	1
"K0015"	0.421421421421421	0.578578578578579	1
"C0044"	0.409409409409409	0.590590590590591	1
"K0096"	0.366366366366366	0.633633633633634	1
"LD.20"	0.419419419419419	0.580580580580581	1
"LD.26"	0.415415415415415	0.584584584584585	1
"LV11"	0.469469469469469	0.530530530530531	1
"LD.72"	0.305305305305305	0.694694694694695	1
"LD.60"	0.342342342342342	0.657657657657658	1
"LD.11"	0.647647647647648	0.352352352352352	1
"LD.80"	0.273273273273273	0.726726726726727	1
"LD.59"	0.484484484484485	0.515515515515516	1
"LD.48"	0.324324324324324	0.675675675675676	1
"SRR13336856"	0.325325325325325	0.674674674674675	1
"SRR13336861"	0.444444444444444	0.555555555555556	1
"SRR13336838"	0.436436436436436	0.563563563563564	1
"SRR13336915"	0.409409409409409	0.590590590590591	1
"SRR13336932"	0.535535535535536	0.464464464464464	1
"SRR13336923"	0.53953953953954	0.46046046046046	1
"SRR13336851"	0.415415415415415	0.584584584584585	1
"SRR9075095"	0.57957957957958	0.42042042042042	1
"SRR9098918"	0.645645645645646	0.354354354354354	1
"SRR9037786"	0.4994994994995	0.500500500500501	1
"SRR9098956"	0.524524524524524	0.475475475475475	1
"SRR9075048"	0.245245245245245	0.754754754754755	1
"SRR9098693"	0.433433433433433	0.566566566566567	1
"SRR9037966"	0.428428428428428	0.571571571571572	1
"SRR9098779"	0.429429429429429	0.570570570570571	1
"ERR1190603"	0.358358358358358	0.641641641641642	1
"ERR1190585"	0.607607607607608	0.392392392392392	1
"ERR1190549"	0.343343343343343	0.656656656656657	1
"ERR1190566"	0.550550550550551	0.449449449449449	1
"ERR1190562"	0.412412412412412	0.587587587587588	1
"ERR1190594"	0.222222222222222	0.777777777777778	1
"ERR1190718"	0.234234234234234	0.765765765765766	1
"ERR1190573"	0.322322322322322	0.677677677677678	1
"SRR8849209"	0.374374374374374	0.625625625625626	1
"SRR10983042"	0.395395395395395	0.604604604604605	1
"SRR10983025"	0.418418418418418	0.581581581581582	1
"SRR10983026"	0.509509509509509	0.49049049049049	1
"SRR10403543"	0.47047047047047	0.529529529529529	1
"SRR10403505"	0.363363363363363	0.636636636636637	1
"SRR10403535"	0.302302302302302	0.697697697697698	1
"SRR10403524"	0.443443443443443	0.556556556556557	1
"ERR1398215"	0.426426426426426	0.573573573573574	1
"ERR1398234"	0.512512512512513	0.487487487487487	1
"ERR1398096"	0.409409409409409	0.590590590590591	1
"ERR1398158"	0.326326326326326	0.673673673673674	1
"ERR1398219"	0.553553553553554	0.446446446446446	1
"ERR1398081"	0.3003003003003	0.6996996996997	1
"ERR1398086"	0.503503503503503	0.496496496496497	1
"ERR1398249"	0.463463463463463	0.536536536536537	1
"ERR1398167"	0.541541541541542	0.458458458458458	1
"ERR1398183"	0.427427427427427	0.572572572572573	1
"SRR6066085"	0.165165165165165	0.834834834834835	1
"SRR6066111"	0.406406406406406	0.593593593593594	1
"SRR6066141"	0.289289289289289	0.710710710710711	1
"SRR6066072"	0.329329329329329	0.670670670670671	1
"SRR6066103"	0.414414414414414	0.585585585585586	1
"SD320500195"	0.73973973973974	0.26026026026026	1
"SD320500143"	0.458458458458458	0.541541541541542	1
"SD320500333"	0.307307307307307	0.692692692692693	1
"SD320500267"	0.465465465465465	0.534534534534535	1
"SD320500239"	0.438438438438438	0.561561561561562	1
"SD320500366"	0.551551551551552	0.448448448448448	1
"SD320500202"	0.621621621621622	0.378378378378378	1
"SD320500390"	0.531531531531532	0.468468468468468	1
"SD320500274"	0.562562562562563	0.437437437437437	1
"SAMEA2737752"	0.436436436436436	0.563563563563564	1
"SAMEA2737698"	0.443443443443443	0.556556556556557	1
"SAMEA2737783"	0.513513513513513	0.486486486486487	1
"SAMEA2737859"	0.527527527527528	0.472472472472472	1
"SAMEA2737751"	0.45045045045045	0.54954954954955	1
"ERR2855846"	0.388388388388388	0.611611611611612	1
"ERR2855847"	0.481481481481481	0.518518518518518	1
"ERR2855796"	0.388388388388388	0.611611611611612	1
"ERR2855911"	0.384384384384384	0.615615615615616	1
"ERR2855900"	0.392392392392392	0.607607607607608	1
"ERR2855919"	0.511511511511512	0.488488488488488	1
"ERR2855931"	0.392392392392392	0.607607607607608	1
"ERR2855819"	0.512512512512513	0.487487487487487	1
"ERR2855842"	0.378378378378378	0.621621621621622	1
"ERR2855918"	0.473473473473473	0.526526526526527	1
"ERR2855810"	0.44044044044044	0.55955955955956	1
"SRR8898674"	0.287287287287287	0.712712712712713	1
"SRR8898672"	0.285285285285285	0.714714714714715	1
"SRR8898594"	0.493493493493493	0.506506506506507	1
"SRR8898557"	0.493493493493493	0.506506506506507	1
"SRR341603"	0.514514514514514	0.485485485485485	1
"SRR341594"	0.509509509509509	0.49049049049049	1
"SRR413691"	0.445445445445445	0.554554554554555	1
"SRR413572"	0.495495495495495	0.504504504504504	1
"SRR413747"	0.554554554554555	0.445445445445445	1
"SRR413764"	0.587587587587588	0.412412412412412	1
"SRR413688"	0.161161161161161	0.838838838838839	1
"SRR413695"	0.376376376376376	0.623623623623624	1
"SRR413678"	0.542542542542543	0.457457457457457	1
"SRR413715"	0.339339339339339	0.660660660660661	1
"SD320500271"	0.463463463463463	0.536536536536537	1
"SD320500249"	0.513513513513513	0.486486486486487	1
"SD320500325"	0.524524524524524	0.475475475475475	1
"SD320500375"	0.248248248248248	0.751751751751752	1
"SD320500041"	0.363363363363363	0.636636636636637	1
"SD320500170"	0.263263263263263	0.736736736736737	1
"SRR6504879"	0.172172172172172	0.827827827827828	1
"SRR5106390"	0.315315315315315	0.684684684684685	1
"SRR5106431"	0.379379379379379	0.620620620620621	1
"SRR5106357"	0.481481481481481	0.518518518518518	1
"SRR5106364"	0.415415415415415	0.584584584584585	1
"SRR5106458"	0.495495495495495	0.504504504504504	1
"SRR5106428"	0.568568568568569	0.431431431431431	1
"SRR5106392"	0.315315315315315	0.684684684684685	1
"SRR5106459"	0.506506506506507	0.493493493493493	1
"SRR5106463"	0.418418418418418	0.581581581581582	1
"SRR5106499"	0.382382382382382	0.617617617617618	1
"SRR9075133"	0.356356356356356	0.643643643643644	1
"SRR9038007"	0.436436436436436	0.563563563563564	1
"SRR9037938"	0.478478478478478	0.521521521521522	1
"SRR9037785"	0.403403403403403	0.596596596596597	1
"SRR9098685"	0.332332332332332	0.667667667667668	1
"SRR9038144"	0.493493493493493	0.506506506506507	1
"SRR9075195"	0.576576576576577	0.423423423423423	1
"SRR9098901"	0.464464464464464	0.535535535535536	1
"SRR9098646"	0.29029029029029	0.70970970970971	1
"SRR9037798"	0.371371371371371	0.628628628628629	1
"SRR9128749"	0.352352352352352	0.647647647647648	1
"SRR9075275"	0.506506506506507	0.493493493493493	1
"SRR9075276"	0.640640640640641	0.359359359359359	1
"SRR9129030"	0.305305305305305	0.694694694694695	1
"SRR9128781"	0.278278278278278	0.721721721721722	1
"ERR2017772"	0.608608608608609	0.391391391391391	1
"ERR2017795"	0.122122122122122	0.877877877877878	1
"ERR2017777"	0.29029029029029	0.70970970970971	1
"ERR2017759"	0.365365365365365	0.634634634634635	1
"ERR2017773"	0.137137137137137	0.862862862862863	1
"ERR2017771"	0.519519519519519	0.48048048048048	1
"ERR2017797"	0.431431431431431	0.568568568568569	1
"ERR2017752"	0.337337337337337	0.662662662662663	1
"ERR2017780"	0.42042042042042	0.57957957957958	1
"ERR2017754"	0.345345345345345	0.654654654654655	1
"ERR2017808"	0.554554554554555	0.445445445445445	1
"ERR2017753"	0.261261261261261	0.738738738738739	1
"ERR2017774"	0.189189189189189	0.810810810810811	1
"ERR2017776"	0.208208208208208	0.791791791791792	1
"ERR2017769"	0.255255255255255	0.744744744744745	1
"ERR2017798"	0.464464464464464	0.535535535535536	1
"ERR2017749"	0.46046046046046	0.53953953953954	1
"ERR2017750"	0.257257257257257	0.742742742742743	1
"ERR2017757"	0.277277277277277	0.722722722722723	1
"ERR2017676"	0.174174174174174	0.825825825825826	1
"ERR2017634"	0.565565565565566	0.434434434434434	1
"ERR2017677"	0.182182182182182	0.817817817817818	1
"ERR2017649"	0.475475475475475	0.524524524524524	1
"ERR2017720"	0.34034034034034	0.65965965965966	1
"ERR2017658"	0.403403403403403	0.596596596596597	1
"ERR2017650"	0.159159159159159	0.840840840840841	1
"ERR2017711"	0.314314314314314	0.685685685685686	1
"ERR2017620"	0.265265265265265	0.734734734734735	1
"ERR2017670"	0.193193193193193	0.806806806806807	1
"ERR2017681"	0.143143143143143	0.856856856856857	1
"ERR2017630"	0.408408408408408	0.591591591591592	1
"ERR2017724"	0.2002002002002	0.7997997997998	1
"ERR2017731"	0.402402402402402	0.597597597597598	1
"ERR2017636"	0.22022022022022	0.77977977977978	1
"ERR2017706"	0.327327327327327	0.672672672672673	1
"ERR2017719"	0.415415415415415	0.584584584584585	1
"ERR2017737"	0.572572572572573	0.427427427427427	1
"ERR2017642"	0.374374374374374	0.625625625625626	1
"ERR2017663"	0.251251251251251	0.748748748748749	1
"ERR2017640"	0.177177177177177	0.822822822822823	1
"ERR2017621"	0.321321321321321	0.678678678678679	1
"ERR2017815"	0.203203203203203	0.796796796796797	1
"ERR2017626"	0.332332332332332	0.667667667667668	1
"ERR2017682"	0.299299299299299	0.700700700700701	1
"ERR2017604"	0.498498498498498	0.501501501501502	1
"ERR2017700"	0.406406406406406	0.593593593593594	1
"ERR2017673"	0.217217217217217	0.782782782782783	1
"ERR2017699"	0.236236236236236	0.763763763763764	1
"ERR2017598"	0.268268268268268	0.731731731731732	1
"ERR2017813"	0.152152152152152	0.847847847847848	1
"ERR2017660"	0.544544544544545	0.455455455455455	1
"ERR2017690"	0.570570570570571	0.429429429429429	1
"ERR2017605"	0.269269269269269	0.730730730730731	1
"ERR2017716"	0.321321321321321	0.678678678678679	1
"ERR2017742"	0.423423423423423	0.576576576576577	1
"ERR2017618"	0.223223223223223	0.776776776776777	1
"ERR2017701"	0.550550550550551	0.449449449449449	1
"ERR2017608"	0.339339339339339	0.660660660660661	1
"ERR2017725"	0.228228228228228	0.771771771771772	1
"ERR2017613"	0.257257257257257	0.742742742742743	1
"ERR2017735"	0.354354354354354	0.645645645645646	1
"ERR2017704"	0.393393393393393	0.606606606606607	1
"ERR2017710"	0.278278278278278	0.721721721721722	1
"ERR2759401"	0.604604604604605	0.395395395395395	1
"ERR2759421"	0.225225225225225	0.774774774774775	1
"ERR2759393"	0.422422422422422	0.577577577577578	1
"ERR2759408"	0.558558558558559	0.441441441441441	1
"ERR2759414"	0.225225225225225	0.774774774774775	1
"ERR2759405"	0.377377377377377	0.622622622622623	1
"ERR2759417"	0.562562562562563	0.437437437437437	1
"ERR2759418"	0.560560560560561	0.439439439439439	1
"ERR2759377"	0.613613613613614	0.386386386386386	1
"ERR2759415"	0.564564564564565	0.435435435435435	1
"ERR2759416"	0.441441441441441	0.558558558558559	1
"ERR2759424"	0.506506506506507	0.493493493493493	1
"ERR2843674"	0.302302302302302	0.697697697697698	1
"ERR2843646"	0.526526526526527	0.473473473473473	1
"ERR2843614"	0.483483483483483	0.516516516516517	1
"ERR2843585"	0.243243243243243	0.756756756756757	1
"ERR2843680"	0.457457457457457	0.542542542542543	1
"ERR2843548"	0.388388388388388	0.611611611611612	1
"ERR2843578"	0.541541541541542	0.458458458458458	1
"ERR2843620"	0.298298298298298	0.701701701701702	1
"ERR2843622"	0.567567567567568	0.432432432432432	1
"ERR2843609"	0.302302302302302	0.697697697697698	1
"ERR2843654"	0.392392392392392	0.607607607607608	1
"ERR2843557"	0.547547547547548	0.452452452452452	1
"ERR2843610"	0.512512512512513	0.487487487487487	1
"ERR2843623"	0.506506506506507	0.493493493493493	1
"ERR2843602"	0.462462462462462	0.537537537537538	1
"ERR2843681"	0.387387387387387	0.612612612612613	1
"ERR2843592"	0.466466466466466	0.533533533533533	1
"ERR2843562"	0.228228228228228	0.771771771771772	1
"ERR2843580"	0.327327327327327	0.672672672672673	1
"ERR2843564"	0.488488488488488	0.511511511511512	1
"ERR2843645"	0.256256256256256	0.743743743743744	1
"ERR2843630"	0.42042042042042	0.57957957957958	1
"ERR2843601"	0.529529529529529	0.47047047047047	1
"ERR2843589"	0.382382382382382	0.617617617617618	1
"ERR2843566"	0.228228228228228	0.771771771771772	1
"ERR2843595"	0.346346346346346	0.653653653653654	1
"ERR2843555"	0.328328328328328	0.671671671671672	1
"ERR2843593"	0.419419419419419	0.580580580580581	1
"ERR2843635"	0.524524524524524	0.475475475475475	1
"ERR2868410"	0.606606606606607	0.393393393393393	1
"ERR2868482"	0.377377377377377	0.622622622622623	1
"ERR2868511"	0.42042042042042	0.57957957957958	1
"ERR2868509"	0.373373373373373	0.626626626626627	1
"ERR2868497"	0.531531531531532	0.468468468468468	1
"ERR2868420"	0.561561561561562	0.438438438438438	1
"ERR2868491"	0.466466466466466	0.533533533533533	1
"ERR2868403"	0.4994994994995	0.500500500500501	1
"ERR2868415"	0.412412412412412	0.587587587587588	1
"ERR2868505"	0.364364364364364	0.635635635635636	1
"ERR2868500"	0.583583583583584	0.416416416416416	1
"ERR2868395"	0.471471471471471	0.528528528528528	1
"ERR2868429"	0.507507507507508	0.492492492492492	1
"ERR2868447"	0.591591591591592	0.408408408408408	1
"ERR2868486"	0.303303303303303	0.696696696696697	1
"ERR2868397"	0.592592592592593	0.407407407407407	1
"ERR2868457"	0.585585585585586	0.414414414414414	1
"ERR2608634"	0.541541541541542	0.458458458458458	1
"ERR2608632"	0.399399399399399	0.600600600600601	1
"ERR2608637"	0.178178178178178	0.821821821821822	1
"ERR2608636"	0.338338338338338	0.661661661661662	1
"ERR2608663"	0.287287287287287	0.712712712712713	1
"ERR2608638"	0.33033033033033	0.66966966966967	1
"ERR2608669"	0.261261261261261	0.738738738738739	1
"ERR2608670"	0.585585585585586	0.414414414414414	1
"ERR2608664"	0.513513513513513	0.486486486486487	1
"ERR2608640"	0.381381381381381	0.618618618618619	1
"ERR2608639"	0.185185185185185	0.814814814814815	1
"ERR2608662"	0.465465465465465	0.534534534534535	1
"ERR2608644"	0.268268268268268	0.731731731731732	1
"SRR13327477"	0.464464464464464	0.535535535535536	1
"SRR13327469"	0.506506506506507	0.493493493493493	1
"SRR13327495"	0.456456456456456	0.543543543543544	1
"SRR13327488"	0.243243243243243	0.756756756756757	1
"SRR13327464"	0.425425425425425	0.574574574574575	1
"SRR13327462"	0.17017017017017	0.82982982982983	1
"SRR13327463"	0.232232232232232	0.767767767767768	1
"SRR13327482"	0.338338338338338	0.661661661661662	1
"SRR13327470"	0.33033033033033	0.66966966966967	1
"SRR13327479"	0.278278278278278	0.721721721721722	1
"SRR13327473"	0.305305305305305	0.694694694694695	1
"SRR13327474"	0.246246246246246	0.753753753753754	1
"SRR13327490"	0.466466466466466	0.533533533533533	1
"SRR13327467"	0.585585585585586	0.414414414414414	1
"SRR13327481"	0.469469469469469	0.530530530530531	1
"SRR13327472"	0.307307307307307	0.692692692692693	1
"SRR13327487"	0.483483483483483	0.516516516516517	1
"SRR13327440"	0.291291291291291	0.708708708708709	1
"SRR13327511"	0.41041041041041	0.58958958958959	1
"SRR13327522"	0.157157157157157	0.842842842842843	1
"WGC076256"	0.384384384384384	0.615615615615616	1
"WGC076465"	0.293293293293293	0.706706706706707	1
"WGC076471"	0.388388388388388	0.611611611611612	1
"WGC076447"	0.291291291291291	0.708708708708709	1
"WGC076267"	0.335335335335335	0.664664664664665	1
"WGC076260"	0.211211211211211	0.788788788788789	1
"WGC076272"	0.353353353353353	0.646646646646647	1
"WGC076262"	0.520520520520521	0.479479479479479	1
"WGC076458"	0.296296296296296	0.703703703703704	1
"WGC076257"	0.33033033033033	0.66966966966967	1
"WGC076475"	0.229229229229229	0.770770770770771	1
"WGC076484"	0.266266266266266	0.733733733733734	1
"WGC076477"	0.21021021021021	0.78978978978979	1
"WGC076460"	0.304304304304304	0.695695695695696	1
"WGC076464"	0.496496496496497	0.503503503503503	1
"WGC076472"	0.163163163163163	0.836836836836837	1
"WGC076451"	0.178178178178178	0.821821821821822	1
"SRR6517769"	0.452452452452452	0.547547547547548	1
"SRR6517777"	0.401401401401401	0.598598598598599	1
"SRR6517784"	0.33033033033033	0.66966966966967	1
"SRR6517780"	0.406406406406406	0.593593593593594	1
"SRR6517770"	0.397397397397397	0.602602602602603	1
"SRR6517765"	0.446446446446446	0.553553553553554	1
"SRR8845418"	0.344344344344344	0.655655655655656	1
"SRR8845528"	0.277277277277277	0.722722722722723	1
"SRR8845546"	0.389389389389389	0.610610610610611	1
"SRR8845298"	0.323323323323323	0.676676676676677	1
"SRR8845296"	0.550550550550551	0.449449449449449	1
"SRR8845542"	0.495495495495495	0.504504504504504	1
"SRR8845611"	0.405405405405405	0.594594594594595	1
"SRR8845427"	0.367367367367367	0.632632632632633	1
"SRR8845579"	0.391391391391391	0.608608608608609	1
"SRR8845398"	0.516516516516517	0.483483483483483	1
"SRR8845589"	0.357357357357357	0.642642642642643	1
"SRR8845401"	0.477477477477477	0.522522522522523	1
"SRR8845605"	0.265265265265265	0.734734734734735	1
"SRR8845349"	0.401401401401401	0.598598598598599	1
"SRR8845329"	0.452452452452452	0.547547547547548	1
"SRR8845300"	0.427427427427427	0.572572572572573	1
"SRR8845672"	0.475475475475475	0.524524524524524	1
"SRR8845657"	0.309309309309309	0.690690690690691	1
"SRR8845339"	0.478478478478478	0.521521521521522	1
"SRR8845506"	0.353353353353353	0.646646646646647	1
"SRR8845608"	0.449449449449449	0.550550550550551	1
"SRR8845317"	0.382382382382382	0.617617617617618	1
"SRR8845389"	0.403403403403403	0.596596596596597	1
"SRR8845434"	0.510510510510511	0.48948948948949	1
"SRR8845305"	0.473473473473473	0.526526526526527	1
"SRR8845478"	0.401401401401401	0.598598598598599	1
"SRR8845670"	0.353353353353353	0.646646646646647	1
